system_number,nAcid,nBase,nBridgehead,nH,nN,nCl,nBr,nX,ATS8d,ATS5s,ATS4i,AATS1s,AATS2se,AATS1i,ATSC2c,ATSC3c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC0dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC1s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,ATSC4Z,ATSC7Z,ATSC1m,ATSC3m,ATSC5m,ATSC6m,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC7v,ATSC8v,ATSC3se,ATSC7se,ATSC4pe,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0dv,AATSC0d,AATSC1d,AATSC0v,AATSC1v,AATSC2se,AATSC0pe,AATSC1are,AATSC0p,AATSC1p,MATS1c,MATS2c,MATS1dv,MATS2dv,MATS2d,MATS2s,MATS1Z,MATS2Z,MATS1v,MATS2se,MATS1pe,GATS1c,GATS1dv,GATS2dv,GATS2d,GATS1s,GATS2s,GATS1m,GATS2m,GATS2v,GATS1se,GATS2pe,GATS1p,BalabanJ,nBondsD,PNSA2,PNSA3,DPSA1,FNSA4,FNSA5,FPSA3,WPSA1,RNCG,RPCG,RNCS,RPCS,TASA,RASA,C2SP1,C1SP2,C3SP2,C3SP3,C4SP3,FCSP3,Xch-5d,Xch-6d,Xch-7d,Xch-6dv,Xch-7dv,Xc-5d,Xc-3dv,Xc-4dv,Xc-5dv,Xc-6dv,AXp-0d,AXp-1d,Xp-4dv,AXp-1dv,Mp,NdCH2,NssCH2,NtCH,NsssCH,NdssC,NaasC,NsNH2,NssNH,NaaNH,NdsN,NaaN,NsssN,NaasN,NsOH,NdO,NssO,NaaO,NsSH,NdS,SdsCH,SaaCH,SsssCH,StsC,SdssC,SaasC,SssssC,SddsN,SssS,SaaS,SddssS,ECIndex,GeomRadius,GeomShapeIndex,nHBDon,TIC4,BIC0,BIC1,CIC5,MIC0,ZMIC5,Kier2,Lipinski,GhoseFilter,FilterItLogS,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,PBF,piPC5,piPC7,piPC10,bpol,n6Ring,n7Ring,nHRing,n5aRing,nARing,n5ARing,n6ARing,nAHRing,n6AHRing,n10FRing,nG12FRing,nFaRing,n9FaRing,nG12FaRing,nFARing,n9FARing,RotRatio,TopoPSA,GGI3,GGI5,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,PetitjeanIndex,TSRW10,WPath
1,0,0,0,8,0,0,0,0,0.0,40.0,4932.723002943494,2.953216374269006,7.314977866666667,137.87991045753685,-0.0211883824915619,0.0012440305100111645,-0.01642365818145943,-0.005305612158101862,0.008082757701797661,0.007760307677379154,47.111111111111114,-15.901234567901238,-22.641975308641978,2.197530864197528,10.271604938271603,6.320987654320987,0.0,-2.000000000000001,-4.444444444444445,-3.7777777777777777,1.111111111111112,1.7777777777777783,0.8888888888888891,0.0,-0.2990397805212625,-0.38134430727023294,0.6145404663923187,0.5377229080932786,0.0,-47.53086419753086,15.432098765432098,23.914273382716118,-86.68924101234565,-11.957136691358073,104.62494604938266,-266.81767518722717,-161.20234542561627,-428.0200206128429,-22.234806265602003,138.96753916001404,0.0,-0.01698182716049371,0.014639506172839371,-0.23290123456790024,-0.7206494879165678,-1.9134486403301976,-0.09939992936780284,0.8697493819682713,0.6212495585487653,0.0,1.0798839878418094,-6.479303927050621,-3.914579455926434,-10.393883382977116,-0.5399419939209198,4.724492446807747,3.374637462005544,0.0,2.617283950617284,0.4444444444444444,0.12865497076023386,55.58701566400559,2.3405059226949585,-0.0009369283950617081,0.030246913580246854,0.0009356725146198266,0.24849982341950616,0.010463150459768703,-0.05933188831046097,-0.21526139844516387,0.1484607745779544,-0.1424528301886792,-0.15000000000000005,-0.19878048780487817,0.042105263157894805,-0.15999999999999995,0.042105263157894486,-0.15999999999999673,0.0421052631578926,0.9230636058897419,0.7216981132075471,1.0825471698113207,1.275,0.932926829268293,1.0262195121951223,0.805263157894737,1.0200000000000002,1.02,0.8052631578947368,1.0199999999999998,0.8052631578947368,1.9253677344386608,0,-137.25108371762778,-15.552392083351801,-274.0314418243941,-0.027825493876798266,-0.05008588897823687,0.0,0.0,0.12304805346203224,0.12563187529710138,287.01781329701475,0.0,274.0314418243941,1.0,0,0,2,0,0,0.0,0.0,0.16666666666666666,0.23570226039551584,0.05555555555555555,0.06415002990995841,0.08333333333333333,0.16666666666666666,0.0,0.027777777777777776,0.0,0.6811554787871634,0.4514842268353441,1.132905824745181,0.30951823076175017,0.7330121091151032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.712962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,2.5329867686192125,1.0,0,57.05865002596162,0.21615794233482577,0.30363328455697675,1.0,6.1826213143303255,23.950544455341916,2.938775510204082,True,False,-2.8218855174037865,0.0,0.0,0.0,0.0,0.0,48.53093654769288,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.772448428929591,0.0,0.0,0.0,0.0,0.0,0.0,10.772448428929591,0.0,0.0,48.53093654769288,0.0,2.6203703703703707,0.0,0.0,0.0,0.0,0.0,0.0,5.290474189087011,5.614495783829436,0.0,8.025656,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0.25,0.0,0.0,0.0,0.09090909090909091,0.0634920634920635,0.020833333333333332,0.0474074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.4,39.85652123004772,109
10,0,0,0,10,0,0,0,0,16.0,74.83333333333334,5921.977626654044,3.1570048309178746,7.927926000000002,142.85860850430439,-0.06791289256970769,0.060838779150114944,-0.025681074033061635,0.021373295867778887,0.02704549348969887,-0.02637596295560498,89.81818181818184,-16.39669421487603,-25.32231404958678,-11.545454545454541,-8.694214876033055,-33.132231404958674,-13.190082644628099,2.0247933884297504,-4.256198347107439,-3.793388429752067,-2.6363636363636362,-2.107438016528925,-2.661157024793388,0.23140495867768673,-1.4327938475665731,-0.6041666666666676,1.025137741046831,-2.5645661157024797,-2.984504132231405,-44.23140495867769,-28.8595041322314,58.51784794214847,-92.95528667768608,-121.55057818181801,53.048657768595234,152.10755859226524,-214.56425526000544,-340.53528059286475,-272.7428070561896,-25.336584789079925,-198.30605174043507,-0.16324409917355395,-0.4563887603305776,-0.4801016528925611,-1.2023485875115683,-1.5072861148488093,-1.4038969496534557,-0.253879695860614,0.3254115086328079,-0.3459334019721667,-4.391252354762652,6.693682862419312,-7.033841517017792,-8.27467052592856,-7.972746118057979,-1.978837541772564,2.3355618850853164,-1.0841353952680122,4.082644628099175,0.5041322314049587,0.22709306503772905,51.38566123564097,-1.4019684594567086,0.007904421922575096,0.1215785123966941,0.004042400287459514,0.23982753541710752,-0.027933763736534136,-0.4667641251443002,-0.0670298938872255,0.3137651821862348,0.07761559769870015,0.10569456427955125,0.035476331277632334,0.07528089887640446,0.0378769958604376,-0.02728326201793248,0.09236955862717702,0.05195284215006116,1.4596906092813118,0.5336868509065303,1.0182852120178987,1.0214624676445212,0.9199804592085981,1.101951507983442,0.7564249724934807,0.9113039616831821,0.8306061344505794,0.8572133391044348,1.1272044460106836,1.1315637860292336,1.8376335396583445,1,-314.4137104399458,-32.371931959809345,-200.41522978633193,-0.04398605201843363,-0.1075214604895044,0.04143089394119714,20.224921170349827,0.37893574505398114,0.19281210083022737,67.53591861457178,250.79909359278997,225.39086090056418,0.6937012721231132,0,0,1,0,0,0.2,0.11785113019775792,0.2347080484106438,0.3103012199276332,0.05807695208822299,0.06167777167280534,0.08333333333333333,0.21407617506269555,0.0,0.013888888888888888,0.0,0.6990754214217715,0.45370601136668637,1.2092482870754784,0.30176855142183434,0.6796932498639084,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,4.027277021919879,5.910231481481482,0.0,0.0,0.0,2.815373204837491,0.0,0.0,0.0,0.0,0.0,140,4.4936021219062106,0.7952428916306044,0,91.35260810785707,0.2836214096335226,0.601182511798581,0.30704034100743094,11.763021667734556,18.223723165700704,3.8062283737024223,True,True,-2.1626138021432255,9.473725907600098,0.0,0.0,0.0,0.0,18.218407282129373,24.61992282831084,0.0,0.0,0.0,11.49902366656781,6.792942306099827,0.0,0.0,0.0,6.923737199690624,6.792942306099827,11.49902366656781,9.473725907600098,6.792942306099827,0.0,0.0,12.487188691387619,0.0,6.076020106833881,0.0,11.49902366656781,0.0,0.0,6.792942306099827,17.062475158264807,0.0,0.0,37.274878618743216,0.0,9.473725907600098,0.0,1.1405092592592594,1.6748639455782315,4.027277021919879,2.332548894557823,0.0,2.4112997570834903e-05,4.930418960239455,5.212384952722793,3.803880846808443,13.504069999999999,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0.07692307692307693,18.46,0.5069444444444444,0.1702777777777778,0.0,0.0,0.15384615384615385,0.06535947712418302,0.03621031746031746,0.04083333333333333,0.028379629629629637,0.023888888888888883,0.020408163265306117,0.0,0.0,0.0,0.42857142857142855,56.22923964729779,197
100,0,0,0,6,0,0,0,0,0.0,20.5,3296.3184787048476,3.350694444444444,7.730877280000002,139.98604948921252,-0.04479818874367044,0.022371514252905088,-0.02535467088170601,-0.008677591364924351,0.017154591028388497,0.0,53.733333333333334,-23.568888888888885,-23.693333333333335,3.4133333333333327,13.653333333333332,0.0,0.0,-1.4888888888888894,-4.742222222222222,-2.306666666666666,1.3200000000000005,1.6133333333333337,0.0,0.0,-0.21283950617283995,-0.4151851851851845,1.2892592592592598,0.0,0.0,-47.29333333333333,0.0,33.59269111111132,-105.22623622222221,9.635336333333125,141.49453633333323,-191.33157438959324,-135.28791571082002,-321.219027155582,35.949511437581556,0.0,0.0,-0.18467214222222214,0.0,-0.4681373333333325,-0.5182969972868358,-1.2200412972323615,0.20360885295520992,0.8879957987302516,0.0,0.0,-1.3822753485970467,-5.605778271031416,-2.742195947602166,-6.32454464288302,1.1699370986605433,4.655323906378247,0.0,0.0,3.582222222222222,0.46222222222222237,0.133611111111111,51.47728356642294,0.20924476486771804,-0.0055160248888888605,0.09529955555555546,0.003511111111111102,0.24197974786598217,-0.011732719020398678,-0.3390380286524423,-0.09461934075605999,0.18874069478908184,-0.08362282878411911,-0.12884615384615386,-0.12224681793027124,0.06651376146788983,-0.1176933158584536,0.004064798108426257,-0.08558673715673701,0.05135152781405017,1.200047278694871,0.5699441687344913,0.9640198511166254,1.1711538461538458,0.7808176535694522,1.0133923630326511,0.6828413347038662,0.9246205122750433,0.9657263699021027,0.8106193207928974,1.0305693392530693,0.9094727353125183,1.9697731935234029,0,-134.58610699509197,-18.716454902602568,-147.1591910439947,-0.03524141002386467,-0.08810352505966165,0.018960421947408174,13.676928056643947,0.6930779186116711,0.19902573543904534,35.836122263677424,34.18421859005762,229.76118992966008,0.9024454844560008,0,1,1,0,0,0.0,0.11785113019775792,0.25,0.2946278254943948,0.06706148784369707,0.06139842864014105,0.08333333333333333,0.1422588984322123,0.0,0.019641855032959652,0.0,0.6782720007427873,0.44663264951887865,0.9061770331846324,0.2889185142745219,0.7250601996007983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,11.595092592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,2.3201053876925504,0.9588131670483127,0,58.60335893412777,0.29452262216621405,0.4856465719950015,8.881784197001252e-16,10.50951115385672,16.14848112851521,2.3195266272189348,True,False,-2.326275842031664,4.417150937053347,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,5.386224214464796,6.263162995639057,5.583020141642242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.969244356107037,0.0,0.0,0.0,0.0,0.0,10.969244356107037,0.0,6.263162995639057,30.33183534230805,0.0,4.417150937053347,1.164351851851852,0.9560185185185188,0.0,1.699074074074074,0.0,0.0,0.0,5.029620594007336,5.407697137915297,0.0,7.755241999999999,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.0,13.14,0.3194444444444444,0.0,0.0,0.0,0.1,0.06837606837606841,0.035493827160493825,0.024305555555555552,0.0,0.0,0.0,0.0,0.0,0.0,0.25,51.88718768973225,79
101,0,0,0,4,0,0,0,0,0.0,0.0,554.7529560727469,3.7777777777777777,8.02595723076923,144.39554621684448,-0.0684919916616671,-0.018365715211165028,0.02457975945045218,0.0,0.0,0.0,36.0,-16.0,12.0,0.0,0.0,0.0,0.0,-0.9876543209876544,-1.0493827160493825,0.925925925925926,0.0,0.0,0.0,0.0,0.4166666666666663,0.0,0.0,0.0,0.0,27.0,0.0,17.735079111111105,-156.58886297530864,0.0,0.0,-177.7690357239753,-182.6866832097346,177.1107359725202,0.0,0.0,0.0,-0.18590582716049397,0.0,0.25813333333333355,-0.5622133464217899,0.6372664578231482,0.0,0.0,0.0,0.0,-3.067779077277786,-3.5749609703817304,-2.678236144773628,3.2260828033787075,0.0,0.0,0.0,0.0,4.0,0.2469135802469136,-6.1679056923619804e-18,50.29163399818708,-4.774152225628023,-0.0264497169990503,0.1392444444444444,0.0024691358024691275,0.23690874430839504,-0.052303193876543225,-0.27034672583476616,-0.17485469713662008,0.08333333333333333,-0.3269230769230769,-0.3076923076923077,-0.3180769230769232,0.058823529411764705,-0.3257918552036199,-0.09492935198327662,-0.26163251999869513,0.04024364294073795,1.1079337433382521,0.6666666666666666,1.2307692307692308,1.1076923076923078,0.68,1.2738461538461539,0.7119237991936638,1.1533693358469153,1.0785341104376038,0.8518053197288749,1.3244616857767193,1.1532377432786203,2.083333333333333,0,-55.745375970016966,-14.8214369226086,-22.134279339769293,-0.03223851838249879,-0.09671555514749637,0.039905262711584163,16.330325101527517,0.9083136504028676,0.20047744429654873,30.090296850925288,0.0,164.79683949715286,0.8577438509209759,0,2,0,0,0,0.0,0.1767766952966369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.5,0.22680460581325723,0.2942809041582063,0.6752609447771124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,6.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1.225568459940121,0.8508297646931207,0,24.529325012980813,0.4024207954175184,0.5308940515588019,0.4444444444444442,12.404516052576156,14.499583341346181,1.44,True,False,-0.8546910494239752,4.417150937053347,0.0,0.0,0.0,0.0,0.0,12.13273413692322,0.0,12.526325991278114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.526325991278114,12.13273413692322,4.417150937053347,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,5.748828,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,13.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00480159695266,15
103,0,0,0,4,2,0,0,0,0.0,0.0,554.7529560727469,3.888888888888889,7.926778153846154,161.0171334438889,-0.075371404395298,-0.033350645660139,0.035845927670584955,0.0,0.0,0.0,32.0,-16.0,12.0,0.0,0.0,0.0,0.0,-0.9876543209876544,-1.0493827160493825,0.925925925925926,0.0,0.0,0.0,0.0,0.555555555555555,0.0,0.0,0.0,0.0,27.0,0.0,8.648668,-156.61987611111113,0.0,0.0,-194.26755385608354,-148.86378600987277,156.76685199483626,0.0,0.0,0.0,-0.18284864197530906,0.0,0.27603333333333235,-0.4342364599032713,0.5564313822675929,0.0,0.0,0.0,0.0,1.0210512955333346,-9.993383224678016,0.3863539100670992,0.9796900704898128,0.0,0.0,0.0,0.0,3.5555555555555554,0.2469135802469136,-6.1679056923619804e-18,45.11253555954347,-1.8491024607583937,-0.019509910731244015,0.10562222222222219,0.0183666666666666,0.19170170193802466,-0.009145481111111147,-0.07998167183875343,-0.30073830670425783,0.09375,-0.3245192307692307,-0.3076923076923077,-0.3330206378986868,0.030303030303030304,-0.30419580419580416,-0.040988661750519136,-0.36013798600898755,0.14432989690721734,1.0384078935752379,0.6805555555555556,1.1634615384615385,1.1076923076923078,0.6585365853658537,1.198874296435272,0.7638569009528542,1.1045523258594965,1.1566705788277656,0.7611220296587456,1.1942902458366378,0.9935037176247525,2.083333333333333,0,-51.207874378726785,-15.709390704081516,-18.2530343399399,-0.03011915562458614,-0.09035746687375842,0.015720122509490234,16.119129896017274,0.5780128736163029,0.3828717269478958,52.29590721937984,0.0,158.68076946585177,0.8399875533480224,0,2,0,0,0,0.0,0.1767766952966369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.5,0.21516574145596762,0.2874294977517239,0.6571638057218895,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,5.291666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1.2234498314193352,0.8537427853004728,1,28.52932501298081,0.4424117096323349,0.7635948499855436,0.0,13.624041153856195,12.679700005769249,1.44,True,False,-0.6303661837165191,0.0,5.098681808301038,0.0,5.098681808301038,0.0,0.0,6.06636706846161,12.393687143226153,0.0,0.0,0.0,0.0,0.0,10.197363616602075,0.0,0.0,0.0,0.0,0.0,10.197363616602075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.393687143226153,6.06636706846161,10.197363616602075,0.0,6.208333333333334,0.0,0.0,3.458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.582827999999999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,28.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00480159695266,15
104,0,0,0,2,0,0,2,2,0.0,0.0,0.0,1.5486111111111112,8.4091695,143.07473992645,-0.007297929619861235,0.0,0.0,0.0,0.0,0.0,2.8658436213991765,0.0,0.0,0.0,0.0,0.0,0.0,0.23999999999999988,0.0,0.0,0.0,0.0,0.0,0.0,-0.13993141289437588,0.0,0.0,0.0,0.0,0.0,0.0,-517.8355359999996,0.0,0.0,0.0,-214.45226880394011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.337855878311831,-1.0907793643575663,0.0,0.0,0.0,0.0,0.0,0.0,0.5731687242798353,0.16000000000000006,-0.15999999999999995,91.03648939357353,-3.2847386699984327,-0.03174313999999999,0.11566399999999995,-0.00014399999999999526,1.1416140395637597,-0.0056789185939599834,-0.20086207014850233,-0.28275861990099854,-0.9765460463335249,0.23436403088901653,0.2499999999999998,0.23436403088901672,-0.09062303335431084,-0.35625131109712604,-0.036081561271521415,-0.3838522767177809,-0.0012449854751695735,0.9017241402970044,2.45309209266705,0.031271938221966944,0.0,2.4530920926670494,0.031271938221967006,0.6883895112060534,1.2077403258626314,1.2852245849713049,0.5984431698466582,1.331673352699774,0.5099489291426901,1.6329931618554523,0,-27.020692940020314,-13.510346470010157,-130.22788963016976,-0.026172161961339552,-0.06543040490334888,0.010855611805027211,7.872865202852343,0.5,0.3662920654736166,168.35605748401218,104.09225710238249,206.4842253378546,1.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9023689270621825,0.7071067811865476,0.0,1.3887301496588271,1.0902498203592814,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.6333274533907767,0.9978847433352197,0,7.6096404744368105,0.7609640474436811,0.7609640474436811,0.8,48.361674074948915,40.85784284662087,2.0,True,False,-1.9848663757133116,0.0,0.0,0.0,0.0,0.0,31.859887795898697,0.0,0.0,4.239357671196846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.239357671196846,0.0,0.0,4.239357671196846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.239357671196846,0.0,0.0,0.0,31.859887795898697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.766413999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,17.310770665188652,4
105,0,0,0,0,0,4,0,4,0.0,0.0,0.0,1.6820987654320985,12.075625000000002,146.019404089,0.026470736811338345,0.0,0.0,0.0,0.0,0.0,8.306172839506171,0.0,0.0,0.0,0.0,0.0,0.0,2.1600000000000006,0.0,0.0,0.0,0.0,0.0,0.0,-0.0058588629782045714,0.0,0.0,0.0,0.0,0.0,0.0,-351.60750144000025,0.0,0.0,0.0,0.839050666509821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8655844664960008,0.6995941749360021,0.0,0.0,0.0,0.0,0.0,0.0,1.6612345679012344,1.4400000000000002,-1.44,0.5593671110065432,-0.5593671110065447,0.02125763999999998,0.05953600000000005,-0.01742399999999997,0.041616000000000035,-0.041615999999999986,-1.0000000000000002,0.25000000000000006,-1.0,0.2499999999999999,0.25000000000000006,0.25000000000000344,-0.9999999999999996,0.24999999999999978,-1.0000000000000027,0.24999999999999975,-0.9999999999999991,2.5,2.5000000000000004,0.0,0.0,2.5,0.0,2.5000000000000004,0.0,0.0,2.5000000000000004,0.0,2.5,3.0237157840738176,0,-65.32976896646034,-16.332442241615084,-245.89162735052582,-0.05313704225750705,-0.06642130282188381,0.0,0.0,0.25,1.0,246.94046575704033,0.0,245.89162735052582,1.0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91572593464261,0.826530612244898,0.0,0.0,0.9,0.5,0.0,0.5669467095138409,1.2443113772455092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6111111111111107,0.0,0.0,0.0,0.0,12,1.7892484986719983,0.6330019082056458,0,3.6096404744368114,0.36096404744368116,0.36096404744368116,1.5999999999999999,14.708389067971744,20.299202075737345,1.0,True,False,-2.3766293790726096,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,0.0,0.0,3.2517177575741014,0.0,0.0,3.2517177575741014,0.0,0.0,0.0,3.2517177575741014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2517177575741014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,0.0,0.0,0.7003776068445873,0.0,0.0,0.0,2.040000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,29.418927536574042,16
106,0,0,0,4,0,1,0,2,0.0,3.3791714677640607,1882.9501035436379,2.773689986282579,7.584757111111113,136.41333787155006,0.005860537694083245,0.0034061975015158424,-0.022601901640068194,0.01184218063898889,0.0,0.0,32.1120987654321,-7.674444444444445,0.4770370370370389,7.622098765432099,0.0,0.0,0.0,-3.333333333333334,-0.6666666666666663,3.3306690738754696e-16,1.3333333333333337,0.0,0.0,0.0,-0.15642249657064455,0.5102652010364274,0.0,0.0,0.0,-770.6666666666669,0.0,-1.1368683772161603e-13,-4470.0781407614195,2379.0981200161937,0.0,-88.98008739322947,-364.43111078435703,-319.9410670877422,339.10136018464107,0.0,0.0,-0.19089818749999993,0.0,-0.33606666666666696,-6.3999116998489995,-6.399257743232667,3.887686699849001,0.0,0.0,0.0,1.7319479184152442e-14,-4.3783404892934765,-4.568045873982755,-2.378875629336016,2.9850163797577376,0.0,0.0,0.0,2.676008230452675,0.5555555555555557,-0.055555555555555615,72.3751508467813,-1.0066022089934753e-14,-4.866898148148479e-05,0.06963888888888888,5.088522196198634e-17,1.4854651094108888,-8.239936510889834e-18,-0.4575902171114267,0.11098302935591828,-0.0013840404754948033,-0.34122749011948883,-0.33333333333333337,-0.2953369740702891,-1.9996512263417454e-17,-0.017366623370375724,-1.390811897752668e-16,-0.0009335826853870495,4.815985398005018e-16,1.136011074062593,0.9300585397860376,1.237540645509643,1.283333333333333,0.9892259269800157,1.194163648339986,0.48351648630115984,0.6446886484015465,0.7363307006098052,0.45961700952574014,0.6392899880335058,0.4584005917549371,2.1923771580194713,0,-87.1829774204464,-15.50852281859979,-272.35558011812344,-0.02478387362247417,-0.04956774724494834,0.0009521782897808378,3.0470273173952322,0.2735400320712856,0.20716711780163147,266.2619058867908,0.0,293.1441722565258,1.0,0,0,0,0,0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.027777777777777776,0.10192656064481198,0.0,0.6115593638688719,0.0,0.0,0.0,0.7478909578906802,0.47346171252933794,0.9151205647098583,0.45700566208156673,1.0088409181636726,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.70679012345679,0.0,0.0,0.0,2.011496296296297,0.0,0.0,0.0,0.0,0.0,58,4.008550492384996,0.6516444075228954,0,43.01955000865387,0.416140289549286,0.5763225542887566,0.0,55.04169379437437,32.8621562566106,2.52,True,False,-3.364429757905245,0.0,0.0,0.0,0.0,0.0,11.600939890232516,46.856338900914494,8.592815584806722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5701822710653963,0.0,5.022633313741326,0.0,0.0,0.0,0.0,0.0,0.0,5.022633313741326,3.5701822710653963,0.0,24.26546827384644,22.590870627068057,11.600939890232516,0.7966814814814818,0.0,0.0,0.0,0.0,0.0,3.8950555969686635e-05,4.298135385020496,0.0,0.0,8.202828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.08888888888888893,0.03571428571428571,0.15111111111111108,0.0,0.0,0.0,0.0,0.0,0.0,0.4,35.73068483749986,62
